"Index","ExpType","ExpType2","Treatment","UniqueID","Treatment_Rep","Replicate","Organism","Cultivation","Experimentor","Temp","RPM","pH","DO","Volume_mL","Media","Energy_Source","GrowthRate","DoublingTime","r","SacrificeOD","IncubationHours","InoculationDate","ExpName","Substrate_d2H","Water_d2H","Water_d2H_error","n_analyses","BP0_relAbun_mean","BP1_relAbun_mean","BP2_relAbun_mean","BP3_relAbun_mean","BP0_relAbun_error","BP1_relAbun_error","BP2_relAbun_error","BP3_relAbun_error","BP0_d2H_mean","BP1_d2H_mean","BP2_d2H_mean","BP3_d2H_mean","BP0_d2H_error","BP1_d2H_error","BP2_d2H_error","BP3_d2H_error","RingIndex_GDGT","GDGT0_RelAbun","GDGT1_RelAbun","GDGT2_RelAbun","GDGT3_RelAbun","GDGT4_RelAbun","GDGT5_RelAbun","GDGT6_RelAbun","GDGT7_RelAbun","GDGT8_RelAbun","pch","Col","d2H_wt_mean","d2H_wt_mean_sd","BP0_eps_LW_mean","BP0_eps_LW_error","BP1_eps_LW_mean","BP1_eps_LW_error","BP2_eps_LW_mean","BP2_eps_LW_error","BP3_eps_LW_mean","BP3_eps_LW_error","EpsLW_wt_mean","Wt_mean_Eps_sd","RingIndex_BP","RingIndex_BP_error","RingDiff_BP1","RingDiff_BP2","RingDiff_BP3","RingDiff_all","RingDiff_BP1_error","RingDiff_BP2_error","RingDiff_BP3_error","RingDiff_all_error","RingEnrichBP1","RingEnrichBP2","RingEnrichBP3","Col_exp","pch_exp"
58,"Enviro","DO","DO_2","Saci_70_3_2_Rep2","DO_2_Rep2","Rep2","Saci","Fed-Batch","AC",70,200,3,2,300,"Brock","Sucrose",0.1004,6.903926305083,0.99546,0.253,76.3357797222005,20181218,"Saci O2 Sparge Experiments",-93,-49.1033112737811,0.2,3,0.257599635369051,0.439710625585492,0.293292434142718,0.00939730490273988,0.0425031959358619,0.0803255772789814,0.059274898545942,0.00222112014630176,-244.677646464032,-243.749729220453,-243.603363626566,NA,2.8574734918717,2.83521105511856,3.61726930602446,NA,1.5166849262,17.7640229,31.6456121,34.9659333,12.5498742,2.9394771,0.12699906,0.00808127,0,0,21,"black",-243.947692766548,3.07850857593191,-205.67358947504,3.00967107004331,-204.69775555472,2.98630689581984,-204.543831794523,3.80773869234759,NA,NA,-204.905941731454,3.0849983876959,1.05448740857915,0.143354989895948,0.975833920319985,0.35940130022729,NA,0.564878840258189,4.23982886752246,2.70675780685982,NA,NA,0.927917243579003,1.074282837466,NA,"cyan2",24
59,"Enviro","DO","DO_2","Saci_70_3_2_Rep3","DO_2_Rep3","Rep3","Saci","Fed-Batch","AC",70,200,3,2,300,"Brock","Sucrose",0.09559,7.25124162415969,0.99687,0.213,76.3357797222005,20181218,"Saci O2 Sparge Experiments",-93,-52.856946850525,0.2,4,0.230406543905023,0.431682665705216,0.322651794439594,0.0152589959501672,0.0894288177699641,0.169121307323825,0.128771680630865,0.000584920556036708,-247.692574393087,-242.132243008464,-244.149898291447,NA,2.84750835464666,2.91828820505909,2.83634678699587,NA,1.565615641,16.0979527,30.6483237,36.9457533,13.3416533,2.8414481,0.11823196,0.00663695,0,0,21,"black",-244.094319155356,2.85442839480205,-205.70876478974,3.011093345445,-199.838129550287,3.08577760197785,-201.968383556029,2.99937152611893,NA,NA,-201.909702730671,2.86142647311655,1.12276324243491,0.308113094024615,5.87063523945352,-0.130031694443495,NA,1.87019061685551,4.31146222804414,2.39968649682777,NA,NA,5.560331384623,3.54267610164001,NA,"cyan2",24
60,"Enviro","DO","DO_20","Saci_70_3_20_Rep1","DO_20_Rep1","Rep1","Saci","Fed-Batch","AC",70,200,3,20,300,"Brock","Sucrose",0.17596,3.93926630712106,0.99764,0.281,74.2851011110677,20181210,"Saci O2 Sparge Experiments",-93,-51.8762755040299,0.1,4,0.191244087516959,0.412118748087218,0.383723787051091,0.0129133773447313,0.078029136563952,0.171826185421261,0.161205092152217,0.00434267557895623,-242.653203241497,-238.104260398775,-242.142088706065,NA,2.85666960263241,5.39017681854675,4.5487548476045,NA,1.8935266911,8.880599,24.8442083,39.9450359,20.8730477,5.2936552,0.15609847,0.00735546,0,0,21,"black",-240.555280539389,4.63498842115669,-201.215224140589,3.01767921333463,-196.417387397141,5.68762509968874,-200.676144142667,4.80060045475662,NA,NA,-199.002514292807,4.63606704699755,1.21830645422359,0.36557118926455,4.79783674344836,-1.99460837328201,NA,0.269539998961449,6.43859201294827,3.98223813140987,NA,NA,4.548942842722,0.511114535432,NA,"cyan2",24
61,"Enviro","DO","DO_20","Saci_70_3_20_Rep2","DO_20_Rep2","Rep2","Saci","Fed-Batch","AC",70,200,3,20,300,"Brock","Sucrose",0.57109,1.21372711775661,0.95013,0.309,74.2851011110677,20181210,"Saci O2 Sparge Experiments",-93,-50.0779172927294,0.1,4,0.150985434781114,0.325605341965316,0.305796210634778,0.217613012618792,0.0554701350068153,0.123819204159235,0.11840002877698,0.212695287729259,-242.109152310235,-243.540101974121,-243.705311219292,NA,2.478513606459,2.84051141627513,2.84319678808889,NA,1.875465586,10.6407952,24.6851434,37.1734619,21.6450201,5.7038885,0.14626878,0.0054222,0,0,21,"black",-243.328528675119,2.45597042897627,-202.154722490731,2.61457749379462,-203.661108845923,2.99495405448387,-203.835027579026,2.99777451662591,NA,NA,-203.438381842463,2.45800544100412,1.59003680109125,0.69177961185357,-1.50638635519218,-0.507035638625226,NA,-0.840152544147543,3.9756465209481,2.34051643456622,NA,NA,-1.430949663886,-1.59615890905701,NA,"cyan2",24
62,"Enviro","DO","DO_20","Saci_70_3_20_Rep3","DO_20_Rep3","Rep3","Saci","Fed-Batch","AC",70,200,3,20,300,"Brock","Sucrose",0.26673,2.59867681360351,0.57557,0.356,74.2851011110677,20181210,"Saci O2 Sparge Experiments",-93,-50.9770963983797,0.1,4,0.184268306657602,0.412235928098308,0.391702667105728,0.0117930981383619,0.0356783844635898,0.0831603047458628,0.0838086696788195,0.00293464189077518,-243.150899160548,-246.474731204248,-250.652732126907,NA,2.47758202793638,2.45043885042535,3.68350204639802,NA,2.0072319631,8.1555136,22.4977836,38.0031027,23.4270266,7.6523052,0.25670315,0.00756516,0,0,21,"black",-247.511009336226,2.98721256586925,-202.496485630487,2.61607053268252,-205.99885847216,2.58748124994211,-210.40128217216,3.88492802412624,NA,NA,-207.090800645573,2.98888589840548,1.23102055672485,0.18731982769051,-3.50237284167309,-4.1774109854186,NA,-3.95239827083677,3.67952228567402,2.61112273110611,NA,NA,-3.32383204370001,-7.50183296635902,NA,"cyan2",24
63,"Enviro","Flux","TD_7","S.aci_BR1S16A_10h","TD_7_Rep1","Rep1","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.144927536,6.900000011,NA,0.7318,NA,20180620,"Saci Chemostat Experiment",-93,-59.8211265591341,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.09,15.4,2.01389085269092,6.61177263472308,21.034469299469,45.0860044093957,19.5252984948149,7.14803619977693,0.551946903642288,0.0424720581779826,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
64,"Enviro","Flux","TD_7","S.aci_BR2S16A_10h","TD_7_Rep2","Rep2","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.14084507,7.100000021,NA,0.8568,NA,20180620,"Saci Chemostat Experiment",-93,-59.6438646902357,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00878826654999,6.68952043567132,21.4122297244465,44.0933377151743,20.7462543656846,6.30361181218337,0.703564526623047,0.0514814202168056,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
65,"Enviro","Flux","TD_7","S.aci_BR3S16A_10h","TD_7_Rep3","Rep3","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.142857143,6.999999993,NA,0.9251,NA,20180620,"Saci Chemostat Experiment",-93,-59.5971297701193,0.1,8,0.308021149030121,0.39045695490405,0.281680047477034,0.0198418485887948,0.00307864490121585,0.00533696010018983,0.00421767307205114,0.00236955486323601,-279.955558182215,-275.987734932503,-272.151314578175,-252.827796188781,6.71060468070445,4.02527076804986,4.67502414372699,18.245965377601,2.09611422547034,5.19359464940571,21.3886432691557,42.2272802031673,22.3227397514899,7.6501614210788,1.106130301457,0.111450404245563,0,0,21,"black",-275.6697293436,5.74102693202068,-234.32343242235,7.13774057044254,-230.10415218053,4.28349903096577,-226.024602366534,4.97402369303941,-205.476474536309,19.403021721041,-229.765993292494,5.74189779029432,1.0133425956245,0.0122544408248932,4.21928024182029,4.11448242095236,14.1592064270053,9.15431072745683,8.3244041467979,3.93736392414604,7.79897563745893,5.5693517997866,3.96782324971201,7.80424360403998,27.127761993434,"deeppink2",25
66,"Enviro","Flux","TD_7","S.aci_BR1S17A_10h","TD_7_Rep4","Rep4","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.144927536,6.900000011,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98501736917106,6.86992771733517,24.1252214806749,41.2647571151005,19.8615644528447,7.18272286348871,0.643421829594701,0.0523845409612456,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
67,"Enviro","Flux","TD_7","S.aci_BR2S17A_10h","TD_7_Rep5","Rep5","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.14084507,7.100000021,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02086867147598,5.54547591758026,19.4567939090479,49.1904807318347,19.6705347959701,5.48886352315559,0.605053440120181,0.042797682291206,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
68,"Enviro","Flux","TD_7","S.aci_BR3S17A_10h","TD_7_Rep6","Rep6","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.142857143,6.999999993,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12456887349238,5.34782432913362,17.9926668454945,45.4730465063291,22.5170014676458,7.46619959521894,1.11724282979666,0.0860184263814397,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
69,"Enviro","Flux","TD_21","S.aci_BR1S19A_32h","TD_21_Rep1","Rep1","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.046948357,21.29999991,NA,0.8747,NA,20180620,"Saci Chemostat Experiment",-93,-59.1501037149725,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05584442374595,5.18946917971691,18.9571225655445,48.4112347034142,20.8308533594716,5.79922490543163,0.757181016446366,0.0549142699747288,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
70,"Enviro","Flux","TD_21","S.aci_BR2S19A_32h","TD_21_Rep2","Rep2","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.049019608,20.39999993,NA,0.8573,NA,20180620,"Saci Chemostat Experiment",-93,-59.7577429032941,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23877116932704,4.4648863629977,15.8527817247846,44.157981435309,24.3860348669967,9.28844058105338,1.70274476105434,0.147130267804369,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
71,"Enviro","Flux","TD_21","S.aci_BR3S19A_32h","TD_21_Rep3","Rep3","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.046948357,21.29999991,NA,0.9203,NA,20180620,"Saci Chemostat Experiment",-93,-59.566225747907,0.2,6,0.222784537607076,0.354544647429851,0.388202523710188,0.0344682912528845,0.00243722146846938,0.0043544636159837,0.00389926232067078,0.00430113770433855,-260.974286181864,-260.947121086585,-257.121203470595,-237.018006096951,5.58492125737321,5.24645175225365,4.74035446372794,18.3587030364143,2.62680346752935,2.28903317396827,9.71911723026962,37.4499394008119,29.0626598663089,16.9291150612235,4.14390072728547,0.406234540132298,0,0,21,"black",-258.643146470855,6.08674225121523,-214.16506504579,5.94101617248214,-214.136179337915,5.58126010809977,-210.067931556158,5.04340289186215,-188.6914158205,19.5222891741419,-211.686273051252,6.09002719474459,1.23435456860888,0.0156931962942443,0.0288857078751903,3.05840726328628,14.196704634265,8.12263568954044,8.1514500278147,4.23583739055053,7.85911806022671,5.60743805334072,0.0271650952789741,3.853082711269,23.956280084913,"deeppink2",25
72,"Enviro","Flux","TD_21","S.aci_BR1S20A_32h","TD_21_Rep4","Rep4","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.046948357,21.29999991,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05736756859314,5.24769747940188,18.6580491085335,48.6748378580008,20.8295608666623,5.76544408978747,0.767890510042099,0.0565200875718718,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
73,"Enviro","Flux","TD_21","S.aci_BR2S20A_32h","TD_21_Rep5","Rep5","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.049019608,20.39999993,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2567037560915,3.97151975247685,14.8779738960552,45.5178897239042,24.7366438573703,9.08417152436272,1.66080287925968,0.150998366571107,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
74,"Enviro","Flux","TD_21","S.aci_BR3S20A_32h","TD_21_Rep6","Rep6","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.046948357,21.29999991,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61591971273737,1.89573210404295,8.44073937660725,40.0448241997154,29.5898559867288,16.1687478453232,3.5435787692742,0.316521718308187,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
75,"Enviro","Flux","TD_21","S.aci_BR1S22A_32h","TD_21_Rep7","Rep7","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.046948357,21.29999991,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08402355013743,5.66306334418963,18.8010963279622,45.8882930759825,21.9087740517279,6.67064411565506,0.993000590884768,0.0751284935980025,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
76,"Enviro","Flux","TD_21","S.aci_BR2S22A_32h","TD_21_Rep8","Rep8","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.049019608,20.39999993,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23040087474426,4.19729788209245,15.550535212117,45.7291350282243,23.9164022773554,8.88381288151021,1.59007646445026,0.132740254250324,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
77,"Enviro","Flux","TD_21","S.aci_BR3S22A_32h","TD_21_Rep9","Rep9","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.046948357,21.29999991,NA,NA,NA,20180620,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61136417254628,2.18120889304616,9.17846707580377,38.9014762206313,29.3547194457429,16.173150743419,3.86762930148467,0.343348319872195,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
78,"Enviro","Flux","TD_44","S.aci.cc.AZ.BR1_S4_A..50ml 70h","TD_44_Rep1","Rep1","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.025,40,NA,1.164,NA,20180926,"Saci Chemostat Experiment",-93,-50.7525669139809,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38678167457713,0.640257504415221,2.88578935145496,20.2981454021257,27.6655579762264,32.3003549417382,14.2613753378624,1.94851948617715,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
79,"Enviro","Flux","TD_44","S.aci.cc.AZ.BR2_S4_A..50ml 70h","TD_44_Rep2","Rep2","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.019379845,51.5999999,NA,1.109,NA,20180926,"Saci Chemostat Experiment",-93,-49.8502470714824,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20241631105065,0.772284693282716,3.42497775485409,24.0581573336504,29.9511832717172,31.0426414059128,9.82830999938915,0.92244554119354,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
80,"Enviro","Flux","TD_44","S.aci.cc.AZ.BR3_S4_A..50ml 70h","TD_44_Rep3","Rep3","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.024213075,41.3000001,NA,1.088,NA,20180926,"Saci Chemostat Experiment",-93,-49.6485305931028,0.2,4,0.13268565321337,0.266526657293278,0.538804460233871,0.061983229259481,0.00320543515856175,0.00253557364012772,0.00574937774246592,0.00383120080624231,-252.679498985927,-245.904497300014,-241.576968576428,-238.563423962479,4.353546360375,5.5442685567603,2.89824587983417,4.83296599777938,3.10382979116323,1.08848837127301,4.51793507663217,25.264953051543,31.3591596691921,28.375796075562,8.60753190800583,0.786135847791888,0,0,21,"black",-244.016727614482,4.08426644861851,-213.637769739582,4.58397373867242,-206.508826496993,5.83630324822633,-201.955217792324,3.0542778636026,-198.784238727253,5.08824572465279,-204.522435412955,4.08916035676162,1.53008526553946,0.0164545862283597,7.12894324258917,5.19744233914891,3.99481665135034,4.91804631248967,7.42127016366442,3.56988816349977,2.48145295588396,2.11279670930729,6.77500168591303,11.102530409499,14.116075023448,"deeppink2",25
81,"Enviro","Flux","TD_44","S.aci.cc.AZ.BR1_S4_B..50ml 70h","TD_44_Rep4","Rep4","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.025,40,NA,NA,NA,20180926,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37505538372317,0.652164324060003,2.87553329517834,20.3294425138574,28.0121066476685,32.5455454802795,13.7586282484373,1.82657949051899,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
82,"Enviro","Flux","TD_44","S.aci.cc.AZ.BR2_S4_B..50ml 70h","TD_44_Rep5","Rep5","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.024213075,41.3000001,NA,NA,NA,20180926,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19767698478114,0.845591328826389,3.68436692523138,24.0201300211895,29.8979873263913,30.4079598813368,10.1465170961652,0.997447420859351,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
83,"Enviro","Flux","TD_44","S.aci.cc.AZ.BR3_S4_B..50ml 70h","TD_44_Rep6","Rep6","Saci","Chemostat","AZ",70,200,2.25,20,300,"Brock","Sucrose & NZ-amine",0.019379845,51.5999999,NA,NA,NA,20180926,"Saci Chemostat Experiment",-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10552950063007,0.898819523170985,3.93529682901117,26.3818551389777,30.9812810733203,28.7821912870096,8.34200230302037,0.678553845489925,0,0,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deeppink2",25
84,"2H_Spike","Water","Water_-400","AntarcticWater_Rep1","Water_-400_Rep1","Rep1","Saci","Batch","YZ",70,200,3,NA,125,"Brock","Glucose & NZ-amine",0.10379,6.67832323532022,0.98732,0.73,40.06666667,20191118,"Saci 2H2O Label Experiment",-44.5,-357.829377768246,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blue",21
85,"2H_Spike","Water","Water_-400","AntarcticWater_Rep2","Water_-400_Rep2","Rep2","Saci","Batch","YZ",70,200,3,NA,125,"Brock","Glucose & NZ-amine",0.10234,6.7732149702746,0.98883,0.722,40.06666667,20191118,"Saci 2H2O Label Experiment",-44.5,-362.17131119234,0.5,2,0.218533674842651,0.36090131147566,0.383646516793959,0.0369184968877296,0.00122189701673609,0.00024648866612016,0.00129983413363813,0.000324425783022201,-467.192796306851,-466.56032269504,-470.030783974845,NA,7.11933778066816,4.75583852835785,6.42226017035625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"black",-468.086306902551,5.92139366874615,-164.654690134486,11.1649067148023,-163.663085926476,7.4609047532233,-169.104141402191,10.0723123742106,NA,NA,-166.0555531113,5.94246606892013,1.23894983572677,0.00278680831070509,0.991604208009704,-3.83289055478377,NA,-2.22472563385261,13.4283372644161,7.30826981796693,NA,NA,0.632473611811008,-2.83798766799401,NA,"blue",21
86,"2H_Spike","Water","Water_-400","AntarcticWater_Rep3","Water_-400_Rep3","Rep3","Saci","Batch","YZ",70,200,3,NA,125,"Brock","Glucose & NZ-amine",0.10532,6.58115117129561,0.98722,0.713,40.06666667,20191118,"Saci 2H2O Label Experiment",-44.5,-365.089010796393,0.5,2,0.180898071481763,0.329094401656526,0.414764588744829,0.075242938116882,0.00328875461266528,0.000646903557899864,0.0044204180170879,0.00177856696232246,-471.068153867091,-467.348353934797,-474.611919054966,NA,10.3437452615916,5.76998271747403,6.52030113649552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"black",-471.333805234226,6.92421271869569,-166.919686180942,16.2937597053772,-161.060912281061,9.09170243906825,-172.501201146245,10.2729379163487,NA,NA,-167.338093440625,6.94224184062664,1.38435239349683,0.0103464278836509,5.85877389988144,-7.11552317391772,NA,-2.79075748265133,18.6586617574019,8.38074088858117,NA,NA,3.719799932294,-3.54376518787501,NA,"blue",21
87,"2H_Spike","Water","Water_-50","LabWater_Rep1","Water_-50_Rep1","Rep1","Saci","Batch","YZ",70,200,3,NA,125,"Brock","Glucose & NZ-amine",0.08316,8.33495933957642,0.99803,0.684,46.28333333,20191118,"Saci 2H2O Label Experiment",-44.5,-49.6800484515838,0.5,2,0.187753214268081,0.302688472923009,0.461932432054994,0.0476258807539161,0.000157241237074364,0.00168621317069544,0.00213571058117094,0.00366468251479209,NA,-312.62543188306,-315.569501477571,NA,NA,33.2016830631236,22.5307305499437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"black",NA,NA,NA,NA,-276.691426927366,34.9377050933129,-279.789404181988,23.7090581432691,NA,NA,NA,NA,1.36943097929475,0.0119145891666954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blue",21
88,"2H_Spike","Water","Water_-50","LabWater_Rep2","Water_-50_Rep2","Rep2","Saci","Batch","YZ",70,200,3,NA,125,"Brock","Glucose & NZ-amine",0.07833,8.84959913310076,0.99915,0.688,46.28333333,20191118,"Saci 2H2O Label Experiment",-44.5,-47.658821774877,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blue",21
89,"2H_Spike","Water","Water_-50","LabWater_Rep3","Water_-50_Rep3","Rep3","Saci","Batch","YZ",70,200,3,NA,125,"Brock","Glucose & NZ-amine",0.07939,8.73143655630397,0.99964,0.678,46.28333333,20191118,"Saci 2H2O Label Experiment",-44.5,-47.0065227827519,0.5,2,0.176497329472119,0.303313239939125,0.488618932535297,0.0315704980534585,0.00546959789118076,0.00197121097919715,0.00379872020536969,0.0036420886650083,-288.562335806879,-281.215608772108,-282.05719956022,NA,5.48041416737201,4.01621734898088,3.59121205936978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"black",-282.979180504571,4.06142303706402,-253.470583796096,5.75287001601735,-245.76147852895,4.21728935180406,-246.644580888233,3.77166423026821,NA,NA,-247.612038658294,4.09208468705063,1.3752625991701,0.0134532547033527,7.70910526714565,1.26494954732406,NA,3.41300145393126,7.13309490319815,3.31063519828498,NA,NA,7.34672703477099,6.50513624665899,NA,"blue",21
